lon_centre,lat_centre,cell_size_sqkm,kg_reported,kg_iuu.est,kg_discards.est,kg_total,kg_reported_persqkm,kg_iuu.est_persqkm,kg_discards.est_persqkm,kg_total_persqkm,frac_reported,frac_iuu.est,frac_discards.est
-140.75,59.75,809.74,341747.502,129685.44200000011,9222.718,471432.9440000001,422.0459678415294,160.15689233581162,11.389727566873319,582.202860177341,0.7249122199656881,0.27508778003431195,0.019563159760850313
-140.25,59.75,809.74,585884.26,222818.45999999988,22987.176000000003,808702.7199999999,723.5461506162472,275.17284560476185,28.388341936918028,998.718996221009,0.7244742048103908,0.27552579518960923,0.02842475415440671
-139.75,59.75,1074.46,554445.6799999996,210886.93399999998,24608.549999999992,765332.6139999996,516.0226346257651,196.27248478305378,22.903179271447975,712.2951194088189,0.7244506112214367,0.2755493887785633,0.032154058967098983
-139.25,59.75,280.29,390234.97199999995,149344.88999999998,19085.238000000005,539579.862,1392.254350850904,532.822755003746,68.091041421385,1925.0771058546502,0.7232200448577897,0.27677995514221027,0.035370552802432065
-138.75,59.75,15.57,54830.86399999999,20980.044,665.9680000000001,75810.908,3521.5712267180465,1347.4658959537574,42.772511239563265,4869.037122671804,0.7232582414129638,0.2767417585870361,0.008784593372763721
-94.75,59.75,949.89,65.116,24.964000000000006,0.12400000000000004,90.08000000000001,0.06855109538999253,0.02628093779279707,1.305414311130763e-4,0.0948320331827896,0.7228685612788631,0.27713143872113677,0.0013765541740674958
-94.25,59.75,1557.19,48.67799999999999,18.82,0.11600000000000002,67.49799999999999,0.03126015450908366,0.012085872629544242,7.44931575466064e-5,0.0433460271386279,0.721176923760704,0.27882307623929603,0.0017185694390944922
-93.75,59.75,1557.19,0.9160000000000001,0.35000000000000003,0,1.2660000000000002,5.882390716611332e-4,2.247638374251055e-4,0,8.130029090862387e-4,0.7235387045813586,0.27646129541864134,0
-93.25,59.75,1557.19,19.252,7.370000000000002,0.057999999999999996,26.622,0.012363295423166087,0.004732884233780079,3.724657877330319e-5,0.017096179656946164,0.7231612951694087,0.2768387048305913,0.0021786492374727667
-92.75,59.75,1557.19,0.5740000000000001,0.22400000000000003,0,0.798,3.68612693377173e-4,1.4384885595206752e-4,0,5.124615493292405e-4,0.7192982456140351,0.28070175438596495,0
-92.25,59.75,1557.19,0.132,0.048,0,0.18,8.476807582889693e-5,3.082475484687161e-5,0,1.1559283067576853e-4,0.7333333333333334,0.26666666666666666,0
-91.75,59.75,1557.19,0.05600000000000001,0.022,0,0.07800000000000001,3.596221398801688e-5,1.4128012638149486e-5,0,5.009022662616637e-5,0.717948717948718,0.282051282051282,0
-91.25,59.75,1557.19,0.022,0.01,0,0.032,1.4128012638149486e-5,6.421823926431585e-6,0,2.0549836564581072e-5,0.6875,0.3125,0
-84.25,59.75,1557.19,0.004,0.002,0,0.006,2.568729570572634e-6,1.284364785286317e-6,0,3.853094355858951e-6,0.6666666666666666,0.3333333333333333,0
-83.75,59.75,1557.19,0.026000000000000002,0.01,0,0.036000000000000004,1.6696742208722122e-5,6.421823926431585e-6,0,2.3118566135153708e-5,0.7222222222222222,0.27777777777777773,0
-82.25,59.75,1557.19,0.006,0.002,0,0.008,3.853094355858951e-6,1.284364785286317e-6,0,5.137459141145268e-6,0.75,0.25,0
-81.75,59.75,1557.19,0.9100000000000001,0.34800000000000014,0,1.2580000000000002,5.843859773052743e-4,2.2347947263981924e-4,0,8.078654499450935e-4,0.7233704292527822,0.2766295707472179,0
-81.25,59.75,1557.19,1.6700000000000004,0.634,0.004,2.3040000000000003,0.001072444595714075,4.071436369357625e-4,2.568729570572634e-6,0.0014795882326498373,0.724826388888889,0.2751736111111111,0.001736111111111111
-80.75,59.75,1557.19,1511.6779999999999,738.9760000000005,1.575999999999999,2250.6540000000005,0.9707729949460244,0.474557375785871,0.0010120794508056172,1.4453303707318954,0.6716616592332716,0.3283383407667284,7.002409077539233e-4
-80.25,59.75,1526.05,596.2700000000001,225.76800000000003,1.4980000000000002,822.0380000000001,0.3907276956849383,0.14794272795779956,9.816192130008847e-4,0.5386704236427379,0.7253557621423827,0.27464423785761727,0.0018223001856361872
-79.75,59.75,1541.62,395.61199999999997,151.974,1.0499999999999996,547.586,0.2566209571749199,0.09858071379457972,6.811016982135673e-4,0.35520167096949967,0.7224655122665663,0.27753448773343364,0.001917507021728093
-79.25,59.75,1557.19,5.4639999999999995,2.098,0.012000000000000002,7.561999999999999,0.003508884593402218,0.0013472986597653463,7.706188711717904e-6,0.004856183253167564,0.7225601692673895,0.2774398307326104,0.001586881777307591
-78.75,59.75,1557.19,7.061999999999999,2.689999999999999,0.024,9.751999999999999,0.004535092056845985,0.0017274706362100957,1.5412377423435804e-5,0.006262562693056081,0.7241591468416735,0.2758408531583264,0.0024610336341263335
-78.25,59.75,1557.19,503.16600000000017,192.19199999999995,1.2020000000000002,695.3580000000002,0.3231243457766876,0.12342231840687388,7.719032359570766e-4,0.44654666418356154,0.7236071203610227,0.2763928796389772,0.001728605984255592
-77.75,59.75,1292.47,570.51,218.75799999999995,1.4120000000000004,789.2679999999999,0.441410632355103,0.16925576609128254,0.0010924818371026023,0.6106663984463855,0.722834322435472,0.2771656775645281,0.0017889994273174645
-77.25,59.75,280.29,96.44000000000001,36.90000000000002,0.2600000000000001,133.34000000000003,0.34407221092439977,0.13164936315958478,9.276106889293236e-4,0.4757215740839845,0.7232638368081595,0.27673616319184047,0.0019499025048747567
-69.75,59.75,436.01,4004.8539999999985,1527.128,22.72000000000001,5531.981999999998,9.185234283617344,3.502506823237999,0.052108896584940737,12.687741106855343,0.7239455949061294,0.2760544050938706,0.004107027101678931
-69.25,59.75,1557.19,3259.768000000001,1249.4419999999998,22.284,4509.210000000001,2.093365613701604,0.8023696530288531,0.014310392437660142,2.8957352667304574,0.7229133262811003,0.27708667371889967,0.004941885607456737
-68.75,59.75,1557.19,11747.569999999996,4552.17,34.85400000000003,16299.739999999996,7.544082610342987,2.923323422318407,0.022382625113184663,10.467406032661394,0.720721312119089,0.27927868788091104,0.0021383163167019866
-68.25,59.75,1557.19,3969.114,1497.9000000000005,18.912,5467.014000000001,2.5488951251934573,0.9619250059401875,0.012144953409667413,3.510820131133645,0.7260113107447684,0.2739886892552315,0.0034592924034948505
-67.75,59.75,1557.19,3937.7500000000023,1516.0480000000002,21.188000000000002,5453.7980000000025,2.528753716630599,0.9735793320018753,0.013606560535323244,3.502333048632474,0.7220197741097123,0.27798022589028776,0.003884999041035255
-67.25,59.75,1557.19,2818.9459999999995,1079.7259999999997,38.28800000000001,3898.671999999999,1.8102774870118608,0.6933810260790267,0.02458787944952126,2.5036585130908873,0.7230528754406629,0.2769471245593371,0.0098207799989329745
-66.75,59.75,1557.19,3000.682,1160.9260000000002,29.928000000000008,4161.608,1.926985146321258,0.7455262363616515,0.019219234647024453,2.6725113826829094,0.7210390791251842,0.2789609208748157,0.007191450996826229
-66.25,59.75,1557.19,2851.212000000001,1097.672,26.163999999999994,3948.884000000001,1.8309981440928857,0.704905631297401,0.016802060121115594,2.535903775390287,0.7220298190577389,0.2779701809422611,0.006625669429641384
-65.75,59.75,1541.62,3439.0699999999997,1305.684,46.688000000000024,4744.754,2.230815635500318,0.8469557997431274,0.030285024843995294,3.0777714352434455,0.7248152380502761,0.27518476194972386,0.009839920046434447
-65.25,59.75,622.87,4366.002,1672.248,38.17999999999999,6038.25,7.009491547192834,2.6847464157849954,0.06129689983463643,9.694237962977828,0.7230575083840517,0.27694249161594836,0.006323024054982817
-64.25,59.75,327.01,5952.329999999999,2254.312000000001,184.97599999999994,8206.642,18.20228739182288,6.893709672487082,0.5656585425522154,25.09599706430996,0.7253064042515805,0.2746935957484195,0.02253979154933284
-63.75,59.75,1354.76,30539.036,14305.397999999997,2757.1959999999995,44844.433999999994,22.542026632023383,10.559359591366734,2.0351914730284326,33.101386223390115,0.6809994747620185,0.31900052523798156,0.06148357229795787
-63.25,59.75,1557.19,4135.534000000001,1651.0980000000004,219.67800000000003,5786.632000000001,2.655767118977132,1.060306064128334,0.14107334365106378,3.7160731831054665,0.7146702952598333,0.28532970474016667,0.037963015446636314
-62.75,59.75,1557.19,395.9320000000001,160.05599999999998,15.392000000000001,555.988,0.2542605590839911,0.10278514503689336,0.009884471387563496,0.35704570412088443,0.7121232832363289,0.2878767167636711,0.02768405073490795
-62.25,59.75,1557.19,1214.792,581.7880000000001,7.292000000000002,1796.58,0.7801180331237677,0.37361400985107796,0.0046827940071539126,1.1537320429748457,0.6761691658595776,0.32383083414042246,0.004058822874572801
-61.75,59.75,1557.19,223.42799999999994,107.02999999999997,21.61,330.4579999999999,0.14348152762347557,0.06873278148459723,0.013877561505018654,0.21221430910807282,0.6761161781527456,0.3238838218472544,0.06539408941529636
-61.25,59.75,1557.19,16.402,7.058,0.7420000000000001,23.46,0.010533075604133087,0.004532523327275413,4.7649933534122367e-4,0.015065598931408498,0.6991474850809889,0.30085251491901105,0.03162830349531117
-60.75,59.75,1557.19,367.10800000000006,171.19599999999997,37.056,538.3040000000001,0.23575029379844467,0.10993905689093814,0.02379671074178488,0.34568935068938283,0.6819715253834264,0.3180284746165734,0.06883842587088335
-56.75,59.75,1557.19,7.808,2.9419999999999997,0.018000000000000002,10.75,0.005014160121757781,0.0018893005991561722,1.1559283067576854e-5,0.006903460720913954,0.7263255813953489,0.27367441860465114,0.001674418604651163
-56.25,59.75,1557.19,5.206000000000001,1.9799999999999998,0.008,7.186000000000001,0.003343201536100284,0.0012715211374334536,5.137459141145268e-6,0.004614722673533737,0.7244642360144726,0.27553576398552737,0.001113275814082939
-55.75,59.75,1557.19,11.592,4.428,0.022,16.02,0.0074441782955194935,0.0028435836346239057,1.4128012638149486e-5,0.0102877619301434,0.7235955056179776,0.27640449438202247,0.0013732833957553058
-55.25,59.75,1557.19,4.958,1.8679999999999999,0.008,6.8260000000000005,0.00318394030272478,0.00119959670945742,5.137459141145268e-6,0.0043835370121822,0.7263404629358335,0.2736595370641664,0.0011719894520949312
-54.75,59.75,1557.19,4.82,1.818,0.01,6.638,0.003095319132540024,0.0011674875898252622,6.421823926431585e-6,0.004262806722365286,0.7261223260018078,0.27387767399819224,0.0015064778547755348
-46.25,59.75,1557.19,5355.106,2561.3599999999997,363.562,7916.465999999999,3.4389547839377337,1.64486029322048,0.23347311503413198,5.083815077158214,0.6764515883728927,0.32354841162710735,0.0459247851250798
-45.75,59.75,1557.19,15021.357999999998,7022.065999999999,288.63,22043.424,9.646451621189449,4.509447145178172,0.18535310398859484,14.155898766367622,0.6814439535346233,0.31855604646537666,0.01309370086970155
-45.25,59.75,1557.19,46636.84800000001,22919.14,2611.5679999999993,69555.98800000001,29.94936263397531,14.718268162523518,1.6771029867903078,44.66763079649883,0.670493646068258,0.32950635393174194,0.037546271357686685
-44.75,59.75,1557.19,127207.07399999998,64942.71,4189.034,192149.78399999999,81.6901431424553,41.70506489253077,2.6901238769835407,123.39520803498608,0.6620203850970761,0.3379796149029239,0.02180087800671168
-44.25,59.75,1448.19,21358.828,9065.581999999999,705.6399999999999,30424.41,14.748636573930217,6.2599396488029875,0.48725650639764106,21.008576222733204,0.7020293244799161,0.297970675520084,0.023193218866035526
-43.75,59.75,1370.33,3577.6699999999996,1382.7100000000003,270.92600000000004,4960.38,2.610809075186269,1.009034320200244,0.1977085811446878,3.6198433953865132,0.7212491784903575,0.2787508215096425,0.054617992976344565
-43.25,59.75,1541.62,72938.63,28739.48200000001,7364.088000000009,101678.11200000002,47.3129759603534,18.64239047236025,4.776850326280153,65.95536643271366,0.7173483905759382,0.28265160942406176,0.0724254990100525
-42.75,59.75,1557.19,69964.73800000004,35152.869999999995,7089.6640000000025,105117.60800000004,44.93012284949174,22.574554164873902,4.552857390556067,67.50467701436564,0.665585331812345,0.334414668187655,0.06744506591131716
-42.25,59.75,1557.19,702.5400000000002,296.658,52.146000000000015,999.1980000000002,0.4511588181275247,0.19050854423673413,0.03348724304677015,0.6416673623642588,0.7031038893192341,0.29689611068076593,0.05218785465943687
18.75,59.75,622.87,33512.45400000001,13435.196000000002,365.204,46947.650000000016,53.803288005522845,21.56982355868801,0.5863245942170918,75.37311156421086,0.7138260168506837,0.28617398314931625,0.007778962312277609
19.25,59.75,1494.91,23239.1,9306.653999999999,214.25399999999996,32545.753999999997,15.545484343539075,6.225561405034416,0.1433223404753463,21.77104574857349,0.7140439886567077,0.28595601134329224,0.006583162891233061
19.75,59.75,1557.19,35128.04600000001,13960.442,307.502,49088.48800000001,22.55861262915894,8.96515004591604,0.19747237010255653,31.52376267507498,0.7156066000647647,0.2843933999352352,0.006264238572595675
20.25,59.75,1557.19,27345.676000000007,10976.774000000001,183.40600000000003,38322.45000000001,17.5609116421246,7.049090990823214,0.11778010390511115,24.610002632947815,0.713568052146979,0.28643194785302084,0.0047858631167892445
20.75,59.75,1557.19,18752.632000000005,7545.550000000001,132.168,26298.182000000008,12.042610086116662,4.845619352808585,0.08487596247086097,16.888229438925247,0.7130771244947655,0.2869228755052345,0.005025746646669339
21.25,59.75,1557.19,27395.314000000006,11198.521999999997,200.13400000000004,38593.836,17.59278829173062,7.191493652027047,0.1285225309692459,24.784281943757666,0.7098365137894042,0.2901634862105958,0.005185646744210656
21.75,59.75,1557.19,48672.32,19751.803999999996,305.58400000000006,68424.124,31.256506913093457,12.684260751738707,0.19624066427346698,43.94076766483216,0.7113327457432996,0.2886672542567004,0.004466027215781382
22.25,59.75,1557.19,27283.382,10926.459999999997,368.174,38209.842,17.520907532157285,7.016780225919764,0.23643486022900223,24.537687758077045,0.7140406914009224,0.28595930859907764,0.009635580277981783
22.75,59.75,1526.05,25917.495999999992,10368.996,167.974,36286.49199999999,16.98338586546967,6.794663346548278,0.11007109858785753,23.77804921201795,0.7142463922938596,0.2857536077061404,0.00462910550846304
23.25,59.75,1448.19,69902.09999999999,27798.544000000013,465.94000000000017,97700.644,48.26859735255732,19.195370773172037,0.32173955074955646,67.46396812572935,0.7154722542054072,0.28452774579459283,0.0047690576123531
23.75,59.75,1526.05,46262.256,18408.859999999997,366.9000000000002,64671.115999999995,30.315032928147833,12.06307788080338,0.24042462566757328,42.37811080895121,0.7153464925516363,0.28465350744836376,0.005673320992326779
24.25,59.75,1557.19,34208.518,13790.963999999998,237.83400000000012,47999.481999999996,21.96810793801655,8.856314258375662,0.15273280717189303,30.824422196392216,0.7126851493939038,0.28731485060609613,0.004954928471936429
24.75,59.75,1494.91,38811.199999999975,15594.562000000005,252.85000000000005,54405.76199999998,25.962231840043863,10.431773150223094,0.16914061716089934,36.39400499026696,0.7133656174138319,0.2866343825861682,0.0046474856835935895
25.25,59.75,1463.76,26362.876,10516.625999999997,263.0659999999999,36879.50199999999,18.010381483303274,7.184665518937528,0.17971935289938235,25.1950470022408,0.7148381775871053,0.2851618224128948,0.007133122350730223
25.75,59.75,1245.75,41518.94399999999,16773.878000000004,320.986,58292.82199999999,33.32847200481637,13.46488300220751,0.2576648605257877,46.79335500702388,0.712247967682882,0.287752032317118,0.005506441256180735
26.25,59.75,1245.75,44295.87200000001,17814.90600000001,276.58799999999997,62110.77800000002,35.55759341761991,14.300546658639382,0.2220252859723058,49.858140076259296,0.7131752881923327,0.28682471180766733,0.0044531401619216536
26.75,59.75,1463.76,36905.688,14815.761999999999,281.236,51721.45,25.212936546974916,10.121715308520521,0.19213259004208338,35.33465185549544,0.7135470486616289,0.28645295133837123,0.0054375119027018776
27.25,59.75,1557.19,37000.71200000001,15031.868000000002,279.2380000000001,52032.58000000001,23.76120576166043,9.65320095813613,0.17932172695689036,33.41440671979656,0.7111066181995973,0.28889338180040275,0.005366599157681592
27.75,59.75,1557.19,41252.7,16596.454,318.2500000000001,57849.153999999995,26.49175758899042,10.65795053911212,0.20437454645868527,37.14970812810254,0.7131080948910679,0.28689190510893214,0.005501376908640706
28.25,59.75,981.03,53474.031999999985,21361.824,345.9579999999999,74835.85599999999,54.5080497028633,21.774893734136572,0.3526477273885609,76.28294343699987,0.7145509500151905,0.28544904998480947,0.004622890930785905
28.75,59.75,529.44,41910.814,16906.43,259.15399999999994,58817.244,79.16064898760953,31.932664702326985,0.4894870051375036,111.09331368993652,0.7125599764586046,0.2874400235413955,0.004406088799400393
-174.75,59.25,1580.44,5965.982000000003,2275.239999999997,176.5959999999999,8241.222,3.7748867404014086,1.4396244083925975,0.11173850320163997,5.214511148794006,0.7239195837704655,0.27608041622953455,0.02142837554916005
-174.25,59.25,1580.44,20827.085999999992,7880.762000000007,746.684,28707.847999999998,13.178030168813743,4.986435423046751,0.4724532408696312,18.16446559186049,0.7254840557885075,0.27451594421149256,0.02600975175847385
-173.75,59.25,1580.44,42900.794000000016,16394.071999999993,2001.8239999999994,59294.86600000001,27.14484194275013,10.373106223583301,1.2666244843208216,37.51794816633343,0.7235161641144447,0.27648383588555525,0.033760494542647235
-173.25,59.25,1580.44,42374.01600000005,16120.256000000003,1480.2500000000005,58494.27200000005,26.811530966060115,10.199853205436462,0.9366062615474174,37.01138417149657,0.7244130844127783,0.27558691558722176,0.025305896618390247
-172.75,59.25,1580.44,58349.317999999985,22159.855999999985,1496.5299999999995,80509.17399999997,36.91966667510312,14.021320644883694,0.9469071904026723,50.94098731998682,0.7247536535401544,0.2752463464598456,0.018588316407270555
-172.25,59.25,1580.44,52419.816000000006,19956.764,761.9820000000007,72376.58,33.167862114347905,12.627346814811064,0.4821328237705959,45.79520892915897,0.7242648934227067,0.27573510657729333,0.010528018870192548
-171.75,59.25,1580.44,58558.461999999956,22136.022000000004,2161.571999999999,80694.48399999997,37.051999443193004,14.006240034420797,1.36770266508061,51.05823947761381,0.725681101077491,0.27431889892250894,0.026787109760810914
-171.25,59.25,1580.44,33858.54000000001,12840.741999999995,822.8200000000004,46699.28200000001,21.423489661107038,8.124789299182503,0.520627167118018,29.548278960289544,0.7250334170020002,0.2749665829979997,0.017619542844363224
-170.75,59.25,1580.44,16973.264000000003,6421.445999999996,343.77599999999995,23394.71,10.73958138239984,4.063074839917995,0.21751917187618633,14.802656222317834,0.7255171788836025,0.27448282111639755,0.01469460403655356
-170.25,59.25,1580.44,17518.978,6672.6460000000025,570.0820000000003,24191.624000000003,11.084873832603577,4.222017919060516,0.36071094125686537,15.306891751664095,0.7241753592069716,0.27582464079302826,0.023565263745832038
-169.75,59.25,1580.44,7542.786000000003,2891.69,239.7100000000001,10434.476000000002,4.772586115259044,1.8296740148313129,0.15167295183619756,6.602260130090356,0.7228715653761627,0.2771284346238373,0.022972883353222534
-169.25,59.25,1580.44,22531.53799999998,8610.008000000003,918.658,31141.54599999998,14.256496924906974,5.447855027713803,0.5812672420338639,19.704351952620776,0.7235202131583317,0.27647978684166835,0.02949943461381142
-168.75,59.25,1580.44,50920.84599999999,19440.718000000008,2876.798,70361.564,32.21941105008731,12.3008263521551,1.820251322416542,44.52023740224241,0.7237025885325686,0.2762974114674314,0.04088593027863906
-168.25,59.25,1580.44,79851.44000000003,30250.533999999992,3071.1139999999987,110101.97400000002,50.52481587406041,19.140577307585225,1.9432018931436805,69.66539318164563,0.7252498488355896,0.27475015116441043,0.027893360022773053
-167.75,59.25,1580.44,164394.55999999997,62830.81200000001,6007.047999999996,227225.37199999997,104.01822277340486,39.75526562223179,3.8008706436182305,143.77348839563663,0.7234868120273118,0.27651318797268826,0.02643651959782025
-167.25,59.25,1580.44,234429.27000000008,88887.85599999999,4397.601999999996,323317.12600000005,148.3316481486169,56.24247424767785,2.7825175267646958,204.5741223962947,0.7250753243427014,0.27492467565729867,0.01360151271417647
-166.75,59.25,1580.44,337464.8840000001,127975.86200000008,5983.067999999998,465440.74600000016,213.52590670952398,80.97483105970494,3.785697653817923,294.5007377692289,0.7250437072821294,0.27495629271787053,0.012854628760843376
-166.25,59.25,1580.44,206746.08000000007,78972.35800000008,8531.262000000006,285718.43800000014,130.8155197286832,49.968589759813774,5.398029662625602,180.78410948849697,0.723600763910098,0.276399236089902,0.029858983059399203
-165.75,59.25,1580.44,283162.3319999998,107703.33000000007,10719.05800000001,390865.6619999999,179.16677127888426,68.14768672015393,6.782325175267653,247.31445799903815,0.7244492405679778,0.27555075943202223,0.027423892764466
-165.25,59.25,1580.44,139298.49199999997,53196.94800000003,3987.011999999999,192495.44,88.13905747766442,33.659580876211706,2.5227227860595773,121.79863835387613,0.7236456718143556,0.2763543281856445,0.020712241287378023
-164.75,59.25,1580.44,197966.67199999987,75584.03399999999,7979.216000000002,273550.7059999999,125.2604793601781,47.82467793778947,5.048730733213537,173.08515729796758,0.7236927840354394,0.2763072159645606,0.029169056503915606
-164.25,59.25,1580.44,341148.0220000001,129997.04600000002,13882.858000000017,471145.06800000014,215.85635772316576,82.253705297259,8.784172762015652,298.1100630204248,0.7240827617026016,0.2759172382973984,0.029466206786229188
-163.75,59.25,1580.44,284421.44199999986,108250.48000000003,10297.696000000007,392671.9219999999,179.9634544810305,68.49388777808713,6.515714611120958,248.45734225911764,0.724323350015334,0.27567664998466596,0.026224681274766598
-163.25,59.25,1580.44,359267.0759999997,137117.18400000007,15749.598000000007,496384.2599999998,227.3209207562449,86.75886715092004,9.965324846245354,314.0797879071649,0.7237680662960584,0.2762319337039416,0.03172864103305777
-162.75,59.25,1580.44,314182.7640000001,120077.32199999997,11467.066,434260.08600000007,198.79449014198582,75.97714687049174,7.255616157525752,274.7716370124776,0.7234898488920762,0.2765101511079237,0.026405986572756307
-162.25,59.25,1580.44,381770.1220000001,145157.22800000003,13873.114000000001,526927.3500000001,241.55938979018507,91.8460859001291,8.778007390346993,333.4054756903141,0.7245213633340536,0.27547863666594646,0.02632832400899289
-161.75,59.25,600.56,820109.7759999998,312231.33999999997,21261.566000000013,1132341.116,1365.5750899160782,519.9003263620621,35.40290062608235,1885.4754162781405,0.7242603526550738,0.27573964734492606,0.018776643980840852
-160.75,59.25,31.6,429516.9479999997,163142.75200000015,12569.413999999995,592659.6999999998,13592.308481012647,5162.745316455701,397.76626582278465,18755.05379746835,0.7247277788585925,0.2752722211414074,0.0212084843966951
-160.25,59.25,142.23,316471.40599999984,120437.25,9277.091999999997,436908.65599999984,2225.0678900372627,846.7781058848345,65.2259860788863,3071.8459959220972,0.7243422661784021,0.2756577338215978,0.021233481810440488
-158.75,59.25,15.8,167700.10399999996,63667.758000000016,5655.563999999998,231367.86199999996,10613.93063291139,4029.6049367088617,357.94708860759476,14643.53556962025,0.7248202172521263,0.2751797827478737,0.02444403449602693
-158.25,59.25,158.04,294716.99400000006,112265.2,6454.985999999995,406982.1940000001,1864.8253227031137,710.3594026828652,40.84400151860286,2575.1847253859787,0.7241520595861745,0.2758479404138255,0.01586061035387704
-156.75,59.25,47.41,247541.57599999997,94734.91999999998,8310.182,342276.4959999999,5221.294579202699,1998.2054418898965,175.2833157561696,7219.5000210925955,0.7232210767986827,0.27677892320131736,0.024279148866827253
-154.25,59.25,331.89,628224.4159999997,242686.2800000001,34661.06999999999,870910.6959999998,1892.8693723824151,731.225044442436,104.4354153484588,2624.094416824851,0.7213419457188524,0.27865805428114776,0.03979865003288466
-153.75,59.25,1248.54,558725.6039999999,210801.91000000015,11440.486000000008,769527.5140000001,447.50316689893793,168.83873163855395,9.16309129062746,616.3418985374918,0.726063193108908,0.27393680689109207,0.014866896624049762
-153.25,59.25,1533.02,381272.7559999999,144037.24999999994,7417.407999999998,525310.0059999998,248.7069679456236,93.95653677055742,4.838428722391096,342.663504716181,0.7258052419431736,0.27419475805682636,0.014120058470768974
-152.75,59.25,1580.44,443027.3839999999,167821.17199999985,16469.414000000008,610848.5559999997,280.3190149578598,106.1863607602945,10.420777758092688,386.50537571815426,0.7252655009959622,0.2747344990040378,0.02696153381755725
-152.25,59.25,1580.44,444419.2519999995,168025.62799999997,16320.46000000001,612444.8799999994,281.19969881805036,106.31572726582468,10.326529320948602,387.515426083875,0.7256477546191584,0.2743522453808417,0.026648047086294566
-151.75,59.25,995.67,558477.308,211657.50400000025,21148.616000000016,770134.8120000002,560.9060311147267,212.57796659535816,21.24058774493559,773.48399771008485,0.7251682423622214,0.2748317576377786,0.02746092719153697
-151.25,59.25,916.65,467669.4400000001,178611.9320000001,16222.079999999996,646281.3720000002,510.1941198930891,194.85292314405726,17.6971363115693,705.0470430371464,0.7236313164229651,0.276368683577035,0.0251006461006275
-150.75,59.25,1311.76,844487.9200000006,318393.43600000005,35081.479999999996,1162881.3560000006,643.782338232604,242.72232420564742,26.743825089955475,886.5046624382513,0.726202991941338,0.2737970080586621,0.030167720738658036
-150.25,59.25,1580.44,502941.05600000004,191363.96200000012,17478.386000000006,694305.0180000002,318.22850345473415,121.08271240920257,11.059189845865712,439.3112158639367,0.7243805574799979,0.27561944252000214,0.025173930112658355
-149.75,59.25,1580.44,117038.46799999992,44621.44000000004,4029.9059999999977,161659.90799999997,74.05435701450224,28.2335552124725,2.5498633291994617,102.28791222697474,0.7239795534214949,0.2760204465785051,0.024928295765206044
-149.25,59.25,1580.44,127359.41399999996,48764.748,2607.7639999999997,176124.16199999995,80.58478271873652,30.855171977424007,1.6500240439371312,111.43995469616053,0.7231228955400225,0.2768771044599776,0.014806395501827855
-148.75,59.25,1580.44,192536.3859999999,73604.486,9138.104000000003,266140.8719999999,121.82454632887038,46.572148262509174,5.781999949381187,168.39669459137954,0.7234378716546775,0.2765621283453224,0.03433559051388396
-148.25,59.25,1580.44,237996.67999999985,90318.26600000002,17199.386000000006,328314.9459999999,150.58887398445992,57.14754498747185,10.882656728505989,207.73641897193178,0.7249035808439861,0.27509641915601385,0.0523868505212675
-147.75,59.25,1580.44,149807.48,56886.399999999965,7116.905999999998,206693.87999999998,94.78846397205842,35.99402697982838,4.503116853534458,130.78249095188679,0.7247794661361044,0.2752205338638956,0.034432108004358905
-147.25,59.25,1580.44,63026.77200000004,23872.060000000005,1842.0499999999993,86898.83200000005,39.87925640960748,15.104692364151758,1.1655298524461537,54.98394877375924,0.7252890579703074,0.27471094202969254,0.021197638191500643
-146.75,59.25,1580.44,121804.06799999994,46387.40800000002,5132.727999999997,168191.47599999997,77.06971982485886,29.350945306370388,3.2476576143352465,106.42066513122926,0.724198817305105,0.2758011826948949,0.030517170798834054
-146.25,59.25,1580.44,177877.61400000003,66701.866,6087.337999999998,244579.48000000004,112.54942547644961,42.204617701399606,3.851672951836196,154.7540431778492,0.7272793858258264,0.2727206141741735,0.024888997229039807
-145.75,59.25,1580.44,13005.710000000003,4933.7840000000015,624.4960000000004,17939.494000000006,8.22917035762193,3.1217787451595767,0.39514059375870036,11.350949102781508,0.7249764123781862,0.2750235876218136,0.03481123826569468
-145.25,59.25,1580.44,95.46200000000002,36.02600000000001,6.956000000000005,131.48800000000003,0.060402166485282585,0.022794917870972646,0.004401305965427352,0.08319708435625524,0.7260130201995619,0.27398697980043807,0.05290216597712341
-142.25,59.25,1580.44,3571.874,1352.0420000000004,153.74599999999992,4923.916,2.260050365720938,0.8554845486067173,0.09728050416339748,3.1155349143276556,0.7254132686260285,0.2745867313739715,0.031224334452496737
-141.75,59.25,1580.44,6126.965999999999,2304.319999999999,148.72599999999994,8431.285999999998,3.876746981853154,1.4580243476500208,0.09410417352129782,5.334771329503175,0.7266941247159687,0.27330587528403133,0.017639776423193327
-141.25,59.25,1580.44,12546.262000000006,4766.282000000001,583.8360000000004,17312.54400000001,7.938461441117667,3.0157943357546007,0.3694135810280683,10.95425577687227,0.7246919921185471,0.2753080078814528,0.03372329335307393
-140.75,59.25,1580.44,34050.95200000002,12923.787999999999,1114.6920000000002,46974.74000000002,21.545235504036864,8.177335425577686,0.7053048518134192,29.722570929614548,0.7248779237522125,0.2751220762477875,0.023729604464016188
-140.25,59.25,1580.44,135757.5579999999,51685.608,2971.0759999999996,187443.1659999999,85.89858393864994,32.70330287767963,1.8799043304396241,118.60188681632957,0.7242598431142588,0.27574015688574116,0.01585054319878486
